time, temp1, curr1, temp2, curr2
0.1581730842590332, 0.06343715586621101, 0.5251572729922498, -0.45649924720123636, 0.1600249100291551
0.42532944679260254, 0.06310750855277547, 0.538355202860739, -0.4437424431025647, 0.18001478179984698
0.6155080795288086, 0.06272542019280536, 0.5350072581679743, -0.4324504955231987, 0.1619772762480447
0.804990291595459, 0.062305875707068026, 0.5323105388180438, -0.427089048634798, 0.16794928458339742
1.0015079975128174, 0.062200990160931724, 0.5377658794726847, -0.4170542043372052, 0.16387606449962355
1.2012865543365479, 0.061938777302259496, 0.5290250861062296, -0.4122548397655805, 0.1538313169505301
1.4015958309173584, 0.06173649979393758, 0.5588073183976667, -0.4032482546168694, 0.15972637364847175
1.6011052131652832, 0.061624123770229744, 0.5274879958400436, -0.3966517582184679, 0.15160338646029592
1.8017239570617676, 0.061369405761070084, 0.5234615175785211, -0.39437356885889585, 0.16353689203354005
2.0010902881622314, 0.06070265033889655, 0.5379123159753045, -0.39159061853882804, 0.15739761690387688
2.20120906829834, 0.06020071699867913, 0.5621811446693452, -0.3911453316139273, 0.16125452481196945
2.4022316932678223, 0.05869494859371116, 0.5583486534503539, -0.3917984176995333, 0.16711218773144587
2.6020801067352295, 0.05651503955186854, 0.5623871656977286, -0.39209527209334283, 0.16104192705251963
2.8010733127593994, 0.05515920124122431, 0.5693493388303703, -0.3928819274173634, 0.14690307970834482
3.0023036003112793, 0.05176602855874535, 0.5862661326967058, -0.39437356885889585, 0.17476744264237132
3.201390504837036, 0.046343444476860896, 0.6301460989794405, -0.39467040743386406, 0.16470117804002626
3.40116810798645, 0.04275618878233445, 0.6238767802964307, -0.39197653055464343, 0.17456916300886238
3.601656913757324, 0.035447706935883616, 0.6592394971066757, -0.386380504639817, 0.1524298971397502
3.875927448272705, 0.02906867437781102, 0.6396018877967822, -0.3792175363548722, 0.1622783961234866
4.001810312271118, 0.026425967573288744, 0.6067170417106986, -0.37523105150830816, 0.16219692217857418
4.201150417327881, 0.021926963991006687, 0.6242845699826618, -0.3672199688396631, 0.12402147803006036
4.401826620101929, 0.01856608758970424, 0.6029214939013894, -0.3632918997084289, 0.15792753461491404
4.601677179336548, 0.017166415811686875, 0.5256508444174304, -0.3554422296741677, 0.14772759279761116
4.801316738128662, 0.01490606974681441, 0.590949570450571, -0.34843808813548094, 0.15551167738883365
5.001468658447266, 0.01307990784323465, 0.591060450204052, -0.34609076775791436, 0.15939856842822175
5.20167350769043, 0.012121949132961163, 0.5940266442117972, -0.34358732878382625, 0.15516659273125288
5.401886701583862, 0.00987680852978201, 0.6042144177201143, -0.3423689910360963, 0.16293157828761995
5.601604700088501, 0.00745217495250472, 0.6018960696400386, -0.34173009431520995, 0.16481364695626155
5.801917552947998, 0.006195005890106131, 0.6109834215785597, -0.3400585221868937, 0.15857663566698488
6.001593112945557, 0.003613422932630783, 0.6145532194609373, -0.33858749082173745, 0.16033748951957838
6.2019572257995605, 0.0007476547543774359, 0.6234091096571897, -0.3380451295607827, 0.1602173212159168
6.401187896728516, -0.0005766762413372817, 0.6117691369643561, -0.3368340817314106, 0.16197633589505367
6.601337194442749, -0.003210265184634409, 0.6185800674113362, -0.3358459036244881, 0.16373422960528128
6.801053047180176, -0.006232728517943542, 0.6422041035367259, -0.3357641737021595, 0.1516130088975478
7.001543283462524, -0.007968314300001111, 0.6344050838127817, -0.3364328690001912, 0.1593717335571223
7.201636791229248, -0.011409375974380964, 0.6631071084368161, -0.3385949203857308, 0.15913451146181856
7.401102066040039, -0.013810492115055695, 0.6077731607514045, -0.33927843538037905, 0.15901832123256376
7.605055332183838, -0.014536039352037733, 0.6056551899585583, -0.3393527299051584, 0.1527888355986482
7.801046133041382, -0.01537377094319936, 0.597206388477713, -0.33835717377058927, 0.1525603999830727
8.001497745513916, -0.015538323641067109, 0.5970376658658383, -0.337391316102412, 0.15644584042295495
8.204228639602661, -0.0150671030430658, 0.5787000344481688, -0.3341369764361275, 0.15821415481906254
8.401381492614746, -0.014618317210761234, 0.5776667398700632, -0.32888350387730725, 0.13997580149931688
8.601635217666626, -0.013443974383733348, 0.5688539081973012, -0.3253387586269696, 0.1598526553406141
8.802436590194702, -0.012030236858663557, 0.5653218733708907, -0.31739371893974067, 0.15559521204148652
9.001888036727905, -0.01134953353613355, 0.5677005248556379, -0.3120863871923234, 0.14932309309186342
9.201073169708252, -0.010264876382336752, 0.5735569991932836, -0.30942506824118254, 0.15118345607138517
9.401426076889038, -0.00964399261061999, 0.5868297649358016, -0.3015071476279445, 0.1488957695438171
9.601102828979492, -0.009539264434010875, 0.586605314422374, -0.29076941107712173, 0.15859067111483238
9.801419258117676, -0.009890850977853916, 0.5969798376199003, -0.2846930531806606, 0.15842978924339013
10.001858949661255, -0.010451887989120223, 0.5966930364046683, -0.27178661832363105, 0.15608905681611285
10.20197057723999, -0.010781026643314817, 0.6300761303518914, -0.2576488033337796, 0.1497214257431274
10.40114974975586, -0.011850711647014123, 0.6068181831125878, -0.24991589552752203, 0.1475266485068163
10.604260206222534, -0.013271934481338121, 0.6180663042855663, -0.23365711002480793, 0.1491129495110699
10.801000118255615, -0.01413960768780953, 0.6230961011864, -0.21725131413830923, 0.14866574833625235
11.001793622970581, -0.016645299823608184, 0.6404762822305154, -0.20918413520155354, 0.1524296136223775
11.201951265335083, -0.020407331709179743, 0.65661775574188, -0.19399211815596118, 0.1579331414321712
11.401703119277954, -0.02286034643759649, 0.6828846182037807, -0.1809420774126238, 0.1534073178409514
11.602104187011719, -0.028633409797294007, 0.7071629920959759, -0.17529167498520337, 0.15513503269494588
11.80149507522583, -0.03525063836934805, 0.7535512776893021, -0.16528629913972281, 0.13657493848328972
12.000908613204956, -0.03857012408519722, 0.7555940654674762, -0.15586801048272036, 0.1539968301353336
12.20156216621399, -0.04512618044446981, 0.7521692208945656, -0.1511619031156215, 0.1457013673844636
12.40124797821045, -0.05137490451608073, 0.7264377209629447, -0.1415543448543417, 0.13509760149823657
12.601666688919067, -0.05415517537431924, 0.7245362065938168, -0.13207917186718987, 0.1504766103344819
12.802822589874268, -0.05874376437992623, 0.7110008102748844, -0.12719910154731906, 0.14415975869809206
13.001391649246216, -0.06161327762310975, 0.6984932633692709, -0.11691500550381306, 0.15151279810168106
13.201146364212036, -0.06230073967003591, 0.6714983887149595, -0.10591948220371705, 0.14284689189378508
13.402052640914917, -0.06250996529303166, 0.6408561465925016, -0.09439125954753536, 0.1461606458846778
13.60165786743164, -0.06156097032470598, 0.6208396118337096, -0.088379656254574, 0.15980960334829675
13.800908088684082, -0.06072404578947044, 0.6268116681161859, -0.07613755383988519, 0.1490909425739706
14.001813650131226, -0.05841495502028238, 0.6324487533343452, -0.06401935166547901, 0.14434994084447617
14.201642274856567, -0.055619984408565415, 0.5949802333804093, -0.05783953321457602, 0.1319711608169789
14.401443243026733, -0.054297174127611925, 0.5738709863133589, -0.04532800603413989, 0.14319675633159656
14.602111577987671, -0.05253337030381999, 0.6203070165293227, -0.032813211901270734, 0.14239963164040992
14.801611185073853, -0.05147206723842146, 0.6296062732656313, -0.02687613903322017, 0.14399264881814755
15.001485109329224, -0.05112078569584355, 0.6280203837236127, -0.01817108992361227, 0.12916409564034748
15.201631546020508, -0.050388318029092716, 0.631826467574303, -0.012942812945937021, 0.134324048918538
15.401628494262695, -0.049312018701868965, 0.6198327162339181, -0.010489290222835734, 0.14190185937641786
15.60136365890503, -0.04868416626675298, 0.6253278665081767, -0.004916035271094188, 0.1410532116608847
15.801785469055176, -0.047443386078157346, 0.5966957648800832, 0.0015332921481103767, 0.13819731323620088
16.001912117004395, -0.04609045059191885, 0.6211979950810487, 0.004945352697347971, 0.14376607344517778
16.201217651367188, -0.04529810600041628, 0.6110762481387519, 0.01087962498536399, 0.1288968075430299
16.40121054649353, -0.043033124219675756, 0.6000820837964724, 0.014943491825818, 0.13602109683101649
16.601979732513428, -0.03991579603342643, 0.5987754083619219, 0.01608862159110913, 0.13958215323248835
16.801021575927734, -0.03803932086873374, 0.5856034430329924, 0.01680714837459618, 0.15270540416705014
17.001946449279785, -0.03394221933041308, 0.5608719659238126, 0.016687393161589625, 0.12183354577671945
17.20170021057129, -0.029583056956425935, 0.5522830119026199, 0.016402975731523384, 0.14339988536618753
17.401698350906372, -0.027377154713519758, 0.5501112223481788, 0.014689022265486074, 0.13853818959724862
